12:21.679	ID:10	Broadcast recv from 12 of 5 with id 71
12:21.679	ID:13	Broadcast recv from 12 of 5 with id 71
12:21.681	ID:11	Broadcast message sent
12:21.681	ID:8	Broadcast message sent
12:21.681	ID:9	Broadcast message sent
12:21.681	ID:7	Broadcast message sent
12:21.681	ID:10	Broadcast message sent
12:31.659	ID:1	Send me a message
12:31.674	ID:4	Broadcast message sent 72
12:31.682	ID:3	Broadcast recv from 4 of 4 with id 72
12:31.682	ID:6	Broadcast recv from 4 of 4 with id 72
12:31.682	ID:2	Broadcast recv from 4 of 4 with id 72
12:31.682	ID:1	Broadcast recv from 4 of 4 with id 72
12:31.682	ID:5	Broadcast recv from 4 of 4 with id 72
12:31.685	ID:2	Broadcast message sent
12:31.685	ID:3	Broadcast message sent
12:31.685	ID:5	Broadcast message sent
12:31.685	ID:6	Broadcast message sent
12:31.685	ID:1	Broadcast message sent
12:31.690	ID:1	Send me a message
12:41.683	ID:1	Send me a message
12:41.695	ID:10	Broadcast message sent 73
12:41.703	ID:12	Broadcast recv from 10 of 10 with id 73
12:41.703	ID:7	Broadcast recv from 10 of 10 with id 73
12:41.703	ID:11	Broadcast recv from 10 of 10 with id 73
12:41.703	ID:9	Broadcast recv from 10 of 10 with id 73
12:41.703	ID:8	Broadcast recv from 10 of 10 with id 73
12:41.705	ID:12	Broadcast message sent
12:41.705	ID:7	Broadcast message sent
12:41.705	ID:11	Broadcast message sent
12:41.705	ID:9	Broadcast message sent
12:41.705	ID:8	Broadcast message sent
12:51.683	ID:1	Send me a message
12:51.690	ID:4	Broadcast message sent 74
12:51.698	ID:3	Broadcast recv from 4 of 4 with id 74
12:51.698	ID:6	Broadcast recv from 4 of 4 with id 74
12:51.698	ID:2	Broadcast recv from 4 of 4 with id 74
12:51.698	ID:1	Broadcast recv from 4 of 4 with id 74
12:51.698	ID:5	Broadcast recv from 4 of 4 with id 74
12:51.700	ID:2	Broadcast message sent
12:51.700	ID:3	Broadcast message sent
12:51.700	ID:5	Broadcast message sent
12:51.700	ID:6	Broadcast message sent
12:51.700	ID:1	Broadcast message sent
12:51.706	ID:1	Send me a message
13:01.698	ID:1	Send me a message
13:01.713	ID:5	Broadcast message sent 75
13:01.721	ID:2	Broadcast recv from 5 of 5 with id 75
13:01.721	ID:3	Broadcast recv from 5 of 5 with id 75
13:01.721	ID:6	Broadcast recv from 5 of 5 with id 75
13:01.721	ID:13	Broadcast recv from 5 of 5 with id 75
13:01.721	ID:1	Broadcast recv from 5 of 5 with id 75
13:01.721	ID:4	Broadcast recv from 5 of 5 with id 75
13:01.723	ID:2	Broadcast message sent
13:01.723	ID:13	Broadcast message sent
13:01.723	ID:1	Broadcast message sent
13:01.723	ID:3	Broadcast message sent
13:01.723	ID:6	Broadcast message sent
13:01.723	ID:4	Broadcast message sent
13:01.729	ID:1	Send me a message
13:01.731	ID:12	Broadcast recv from 13 of 5 with id 75
13:01.733	ID:12	Broadcast message sent
13:01.737	ID:2	Broadcast recv from 1 of 5 with id 75
13:01.737	ID:3	Broadcast recv from 1 of 5 with id 75
13:01.737	ID:6	Broadcast recv from 1 of 5 with id 75
13:01.737	ID:5	Broadcast recv from 1 of 5 with id 75
13:01.737	ID:4	Broadcast recv from 1 of 5 with id 75
13:01.739	ID:2	Broadcast message sent
13:01.739	ID:6	Broadcast message sent
13:01.739	ID:3	Broadcast message sent
13:01.739	ID:4	Broadcast message sent
13:01.741	ID:9	Broadcast recv from 12 of 5 with id 75
13:01.741	ID:11	Broadcast recv from 12 of 5 with id 75
13:01.741	ID:8	Broadcast recv from 12 of 5 with id 75
13:01.741	ID:7	Broadcast recv from 12 of 5 with id 75
13:01.741	ID:10	Broadcast recv from 12 of 5 with id 75
13:01.741	ID:13	Broadcast recv from 12 of 5 with id 75
13:01.744	ID:11	Broadcast message sent
13:01.744	ID:8	Broadcast message sent
13:01.744	ID:9	Broadcast message sent
13:01.744	ID:7	Broadcast message sent
13:01.744	ID:10	Broadcast message sent
13:11.730	ID:1	Send me a message
13:11.737	ID:4	Broadcast message sent 76
13:11.745	ID:2	Broadcast recv from 4 of 4 with id 76
13:11.745	ID:3	Broadcast recv from 4 of 4 with id 76
13:11.745	ID:6	Broadcast recv from 4 of 4 with id 76
13:11.745	ID:1	Broadcast recv from 4 of 4 with id 76
13:11.745	ID:5	Broadcast recv from 4 of 4 with id 76
13:11.747	ID:2	Broadcast message sent
13:11.747	ID:3	Broadcast message sent
13:11.747	ID:1	Broadcast message sent
13:11.747	ID:5	Broadcast message sent
13:11.747	ID:6	Broadcast message sent
13:11.753	ID:1	Send me a message
13:11.761	ID:2	Broadcast recv from 1 of 4 with id 76
13:11.761	ID:3	Broadcast recv from 1 of 4 with id 76
13:11.761	ID:4	Broadcast recv from 1 of 4 with id 76
13:11.761	ID:5	Broadcast recv from 1 of 4 with id 76
13:11.761	ID:6	Broadcast recv from 1 of 4 with id 76
13:11.763	ID:3	Broadcast message sent
13:11.763	ID:5	Broadcast message sent
13:11.763	ID:2	Broadcast message sent
13:11.763	ID:6	Broadcast message sent
13:21.753	ID:1	Send me a message
13:21.769	ID:9	Broadcast message sent 77
13:21.777	ID:7	Broadcast recv from 9 of 9 with id 77
13:21.777	ID:8	Broadcast recv from 9 of 9 with id 77
13:21.777	ID:10	Broadcast recv from 9 of 9 with id 77
13:21.777	ID:11	Broadcast recv from 9 of 9 with id 77
13:21.777	ID:12	Broadcast recv from 9 of 9 with id 77
13:21.779	ID:7	Broadcast message sent
13:21.779	ID:8	Broadcast message sent
13:21.779	ID:12	Broadcast message sent
13:21.779	ID:11	Broadcast message sent
13:21.779	ID:10	Broadcast message sent
13:31.753	ID:1	Send me a message
13:31.768	ID:4	Broadcast message sent 78
13:31.776	ID:2	Broadcast recv from 4 of 4 with id 78
13:31.776	ID:3	Broadcast recv from 4 of 4 with id 78
13:31.776	ID:6	Broadcast recv from 4 of 4 with id 78
13:31.776	ID:1	Broadcast recv from 4 of 4 with id 78
13:31.776	ID:5	Broadcast recv from 4 of 4 with id 78
13:31.778	ID:2	Broadcast message sent
13:31.778	ID:3	Broadcast message sent
13:31.778	ID:1	Broadcast message sent
13:31.778	ID:5	Broadcast message sent
13:31.778	ID:6	Broadcast message sent
13:31.784	ID:1	Send me a message
13:41.776	ID:1	Send me a message
13:41.795	ID:12	Broadcast message sent 79
13:41.803	ID:8	Broadcast recv from 12 of 12 with id 79
13:41.803	ID:9	Broadcast recv from 12 of 12 with id 79
13:41.804	ID:10	Broadcast recv from 12 of 12 with id 79
13:41.804	ID:11	Broadcast recv from 12 of 12 with id 79
13:41.804	ID:7	Broadcast recv from 12 of 12 with id 79
13:41.804	ID:13	Broadcast recv from 12 of 12 with id 79
13:41.806	ID:8	Broadcast message sent
13:41.806	ID:10	Broadcast message sent
13:41.806	ID:9	Broadcast message sent
13:41.806	ID:11	Broadcast message sent
13:41.806	ID:7	Broadcast message sent
13:41.806	ID:13	Broadcast message sent
13:41.814	ID:5	Broadcast recv from 13 of 12 with id 79
13:41.816	ID:5	Broadcast message sent
13:41.824	ID:1	Broadcast recv from 5 of 12 with id 79
13:41.824	ID:13	Broadcast recv from 5 of 12 with id 79
13:41.824	ID:4	Broadcast recv from 5 of 12 with id 79
13:41.824	ID:6	Broadcast recv from 5 of 12 with id 79
13:41.824	ID:3	Broadcast recv from 5 of 12 with id 79
13:41.824	ID:2	Broadcast recv from 5 of 12 with id 79
13:41.827	ID:4	Broadcast message sent
13:41.827	ID:1	Broadcast message sent
13:41.827	ID:6	Broadcast message sent
13:41.827	ID:3	Broadcast message sent
13:41.827	ID:2	Broadcast message sent
13:41.832	ID:1	Send me a message
13:51.831	ID:1	Send me a message
13:51.838	ID:5	Broadcast message sent 80
13:51.846	ID:2	Broadcast recv from 5 of 5 with id 80
13:51.846	ID:3	Broadcast recv from 5 of 5 with id 80
13:51.846	ID:6	Broadcast recv from 5 of 5 with id 80
13:51.846	ID:13	Broadcast recv from 5 of 5 with id 80
13:51.846	ID:1	Broadcast recv from 5 of 5 with id 80
13:51.846	ID:4	Broadcast recv from 5 of 5 with id 80
13:51.848	ID:2	Broadcast message sent
13:51.848	ID:13	Broadcast message sent
13:51.848	ID:1	Broadcast message sent
13:51.848	ID:3	Broadcast message sent
13:51.848	ID:6	Broadcast message sent
13:51.848	ID:4	Broadcast message sent
13:51.853	ID:1	Send me a message
13:51.856	ID:12	Broadcast recv from 13 of 5 with id 80
13:51.858	ID:12	Broadcast message sent
13:51.866	ID:9	Broadcast recv from 12 of 5 with id 80
13:51.866	ID:11	Broadcast recv from 12 of 5 with id 80
13:51.866	ID:8	Broadcast recv from 12 of 5 with id 80
13:51.866	ID:13	Broadcast recv from 12 of 5 with id 80
13:51.866	ID:7	Broadcast recv from 12 of 5 with id 80
13:51.866	ID:10	Broadcast recv from 12 of 5 with id 80
13:51.869	ID:11	Broadcast message sent
13:51.869	ID:8	Broadcast message sent
13:51.869	ID:9	Broadcast message sent
13:51.869	ID:7	Broadcast message sent
13:51.869	ID:10	Broadcast message sent
14:01.847	ID:1	Send me a message
14:01.853	ID:7	Broadcast message sent 81
14:01.861	ID:8	Broadcast recv from 7 of 7 with id 81
14:01.861	ID:10	Broadcast recv from 7 of 7 with id 81
14:01.861	ID:12	Broadcast recv from 7 of 7 with id 81
14:01.861	ID:9	Broadcast recv from 7 of 7 with id 81
14:01.861	ID:11	Broadcast recv from 7 of 7 with id 81
14:01.863	ID:10	Broadcast message sent
14:01.863	ID:8	Broadcast message sent
14:01.863	ID:9	Broadcast message sent
14:01.863	ID:12	Broadcast message sent
14:01.863	ID:11	Broadcast message sent
14:11.847	ID:1	Send me a message
14:11.851	ID:10	Broadcast message sent 82
14:11.859	ID:12	Broadcast recv from 10 of 10 with id 82
14:11.859	ID:7	Broadcast recv from 10 of 10 with id 82
14:11.859	ID:11	Broadcast recv from 10 of 10 with id 82
14:11.859	ID:9	Broadcast recv from 10 of 10 with id 82
14:11.859	ID:8	Broadcast recv from 10 of 10 with id 82
14:11.862	ID:12	Broadcast message sent
14:11.862	ID:7	Broadcast message sent
14:11.862	ID:11	Broadcast message sent
14:11.862	ID:9	Broadcast message sent
14:11.862	ID:8	Broadcast message sent
14:21.847	ID:1	Send me a message
14:21.862	ID:9	Broadcast message sent 83
14:21.870	ID:7	Broadcast recv from 9 of 9 with id 83
14:21.870	ID:8	Broadcast recv from 9 of 9 with id 83
14:21.870	ID:10	Broadcast recv from 9 of 9 with id 83
14:21.870	ID:11	Broadcast recv from 9 of 9 with id 83
14:21.870	ID:12	Broadcast recv from 9 of 9 with id 83
14:21.873	ID:7	Broadcast message sent
14:21.873	ID:8	Broadcast message sent
14:21.873	ID:12	Broadcast message sent
14:21.873	ID:11	Broadcast message sent
14:21.873	ID:10	Broadcast message sent
14:31.847	ID:1	Send me a message
14:31.858	ID:6	Broadcast message sent 84
14:31.866	ID:2	Broadcast recv from 6 of 6 with id 84
14:31.866	ID:1	Broadcast recv from 6 of 6 with id 84
14:31.866	ID:4	Broadcast recv from 6 of 6 with id 84
14:31.866	ID:3	Broadcast recv from 6 of 6 with id 84
14:31.866	ID:5	Broadcast recv from 6 of 6 with id 84
14:31.868	ID:2	Broadcast message sent
14:31.868	ID:1	Broadcast message sent
14:31.868	ID:4	Broadcast message sent
14:31.868	ID:3	Broadcast message sent
14:31.868	ID:5	Broadcast message sent
14:31.874	ID:1	Send me a message
14:31.882	ID:4	Broadcast recv from 1 of 6 with id 84
14:31.882	ID:5	Broadcast recv from 1 of 6 with id 84
14:31.882	ID:2	Broadcast recv from 1 of 6 with id 84
14:31.882	ID:6	Broadcast recv from 1 of 6 with id 84
14:31.882	ID:3	Broadcast recv from 1 of 6 with id 84
14:31.884	ID:5	Broadcast message sent
14:31.884	ID:4	Broadcast message sent
14:31.884	ID:2	Broadcast message sent
14:31.884	ID:3	Broadcast message sent
14:41.870	ID:1	Send me a message
14:41.874	ID:2	Broadcast message sent 85
14:41.882	ID:1	Broadcast recv from 2 of 2 with id 85
14:41.882	ID:6	Broadcast recv from 2 of 2 with id 85
14:41.882	ID:4	Broadcast recv from 2 of 2 with id 85
14:41.882	ID:5	Broadcast recv from 2 of 2 with id 85
14:41.883	ID:3	Broadcast recv from 2 of 2 with id 85
14:41.885	ID:4	Broadcast message sent
14:41.885	ID:6	Broadcast message sent
14:41.885	ID:5	Broadcast message sent
14:41.885	ID:1	Broadcast message sent
14:41.885	ID:3	Broadcast message sent
14:41.890	ID:1	Send me a message
14:51.886	ID:1	Send me a message
14:51.894	ID:9	Broadcast message sent 86
14:51.902	ID:7	Broadcast recv from 9 of 9 with id 86
14:51.902	ID:8	Broadcast recv from 9 of 9 with id 86
14:51.902	ID:10	Broadcast recv from 9 of 9 with id 86
14:51.902	ID:11	Broadcast recv from 9 of 9 with id 86
14:51.902	ID:12	Broadcast recv from 9 of 9 with id 86
14:51.904	ID:7	Broadcast message sent
14:51.904	ID:8	Broadcast message sent
14:51.904	ID:12	Broadcast message sent
14:51.904	ID:11	Broadcast message sent
14:51.904	ID:10	Broadcast message sent
15:01.886	ID:1	Send me a message
15:01.891	ID:11	Broadcast message sent 87
15:01.900	ID:10	Broadcast recv from 11 of 11 with id 87
15:01.900	ID:12	Broadcast recv from 11 of 11 with id 87
15:01.900	ID:9	Broadcast recv from 11 of 11 with id 87
15:01.900	ID:7	Broadcast recv from 11 of 11 with id 87
15:01.900	ID:8	Broadcast recv from 11 of 11 with id 87
15:01.902	ID:10	Broadcast message sent
15:01.902	ID:12	Broadcast message sent
15:01.902	ID:9	Broadcast message sent
15:01.902	ID:7	Broadcast message sent
15:01.902	ID:8	Broadcast message sent
15:11.886	ID:1	Send me a message
15:11.896	ID:1	Broadcast message sent 88
15:11.904	ID:4	Broadcast recv from 1 of 1 with id 88
15:11.904	ID:5	Broadcast recv from 1 of 1 with id 88
15:11.904	ID:3	Broadcast recv from 1 of 1 with id 88
15:11.904	ID:6	Broadcast recv from 1 of 1 with id 88
15:11.904	ID:2	Broadcast recv from 1 of 1 with id 88
15:11.906	ID:6	Broadcast message sent
15:11.906	ID:3	Broadcast message sent
15:11.906	ID:5	Broadcast message sent
15:11.906	ID:4	Broadcast message sent
15:11.906	ID:2	Broadcast message sent
15:21.894	ID:1	Send me a message
15:21.907	ID:11	Broadcast message sent 89
15:21.915	ID:10	Broadcast recv from 11 of 11 with id 89
15:21.915	ID:12	Broadcast recv from 11 of 11 with id 89
15:21.915	ID:9	Broadcast recv from 11 of 11 with id 89
15:21.915	ID:7	Broadcast recv from 11 of 11 with id 89
15:21.915	ID:8	Broadcast recv from 11 of 11 with id 89
15:21.917	ID:10	Broadcast message sent
15:21.918	ID:12	Broadcast message sent
15:21.918	ID:9	Broadcast message sent
15:21.918	ID:7	Broadcast message sent
15:21.918	ID:8	Broadcast message sent
15:31.894	ID:1	Send me a message
15:31.905	ID:6	Broadcast message sent 90
15:31.913	ID:1	Broadcast recv from 6 of 6 with id 90
15:31.913	ID:4	Broadcast recv from 6 of 6 with id 90
15:31.913	ID:2	Broadcast recv from 6 of 6 with id 90
15:31.913	ID:3	Broadcast recv from 6 of 6 with id 90
15:31.913	ID:5	Broadcast recv from 6 of 6 with id 90
15:31.915	ID:2	Broadcast message sent
15:31.915	ID:1	Broadcast message sent
15:31.915	ID:4	Broadcast message sent
15:31.915	ID:3	Broadcast message sent
15:31.915	ID:5	Broadcast message sent
15:31.921	ID:1	Send me a message
15:31.929	ID:4	Broadcast recv from 1 of 6 with id 90
15:31.929	ID:5	Broadcast recv from 1 of 6 with id 90
15:31.929	ID:6	Broadcast recv from 1 of 6 with id 90
15:31.929	ID:2	Broadcast recv from 1 of 6 with id 90
15:31.929	ID:3	Broadcast recv from 1 of 6 with id 90
15:31.931	ID:5	Broadcast message sent
15:31.931	ID:4	Broadcast message sent
15:31.931	ID:2	Broadcast message sent
15:31.931	ID:3	Broadcast message sent
15:41.917	ID:1	Send me a message
15:41.932	ID:5	Broadcast message sent 91
15:41.940	ID:2	Broadcast recv from 5 of 5 with id 91
15:41.940	ID:3	Broadcast recv from 5 of 5 with id 91
15:41.940	ID:13	Broadcast recv from 5 of 5 with id 91
15:41.940	ID:1	Broadcast recv from 5 of 5 with id 91
15:41.940	ID:6	Broadcast recv from 5 of 5 with id 91
15:41.940	ID:4	Broadcast recv from 5 of 5 with id 91
15:41.942	ID:2	Broadcast message sent
15:41.942	ID:13	Broadcast message sent
15:41.942	ID:1	Broadcast message sent
15:41.942	ID:3	Broadcast message sent
15:41.942	ID:6	Broadcast message sent
15:41.942	ID:4	Broadcast message sent
15:41.947	ID:1	Send me a message
15:41.950	ID:12	Broadcast recv from 13 of 5 with id 91
15:41.952	ID:12	Broadcast message sent
15:41.960	ID:9	Broadcast recv from 12 of 5 with id 91
15:41.960	ID:8	Broadcast recv from 12 of 5 with id 91
15:41.960	ID:11	Broadcast recv from 12 of 5 with id 91
15:41.960	ID:7	Broadcast recv from 12 of 5 with id 91
15:41.960	ID:10	Broadcast recv from 12 of 5 with id 91
15:41.960	ID:13	Broadcast recv from 12 of 5 with id 91
15:41.962	ID:8	Broadcast message sent
15:41.962	ID:11	Broadcast message sent
15:41.962	ID:9	Broadcast message sent
15:41.962	ID:7	Broadcast message sent
15:41.962	ID:10	Broadcast message sent
15:51.941	ID:1	Send me a message
15:51.945	ID:8	Broadcast message sent 92
15:51.953	ID:12	Broadcast recv from 8 of 8 with id 92
15:51.953	ID:10	Broadcast recv from 8 of 8 with id 92
15:51.954	ID:9	Broadcast recv from 8 of 8 with id 92
15:51.954	ID:7	Broadcast recv from 8 of 8 with id 92
15:51.954	ID:11	Broadcast recv from 8 of 8 with id 92
15:51.956	ID:12	Broadcast message sent
15:51.956	ID:10	Broadcast message sent
15:51.956	ID:9	Broadcast message sent
15:51.956	ID:7	Broadcast message sent
15:51.956	ID:11	Broadcast message sent
16:01.941	ID:1	Send me a message
16:01.947	ID:5	Broadcast message sent 93
16:01.955	ID:2	Broadcast recv from 5 of 5 with id 93
16:01.955	ID:3	Broadcast recv from 5 of 5 with id 93
16:01.955	ID:6	Broadcast recv from 5 of 5 with id 93
16:01.955	ID:13	Broadcast recv from 5 of 5 with id 93
16:01.955	ID:1	Broadcast recv from 5 of 5 with id 93
16:01.955	ID:4	Broadcast recv from 5 of 5 with id 93
16:01.957	ID:2	Broadcast message sent
16:01.957	ID:13	Broadcast message sent
16:01.958	ID:1	Broadcast message sent
16:01.958	ID:3	Broadcast message sent
16:01.958	ID:6	Broadcast message sent
16:01.958	ID:4	Broadcast message sent
16:01.963	ID:1	Send me a message
16:01.965	ID:12	Broadcast recv from 13 of 5 with id 93
16:01.968	ID:12	Broadcast message sent
16:01.971	ID:3	Broadcast recv from 1 of 5 with id 93
16:01.971	ID:6	Broadcast recv from 1 of 5 with id 93
16:01.971	ID:2	Broadcast recv from 1 of 5 with id 93
16:01.971	ID:5	Broadcast recv from 1 of 5 with id 93
16:01.971	ID:4	Broadcast recv from 1 of 5 with id 93
16:01.974	ID:2	Broadcast message sent
16:01.974	ID:6	Broadcast message sent
16:01.974	ID:3	Broadcast message sent
16:01.974	ID:4	Broadcast message sent
16:01.976	ID:9	Broadcast recv from 12 of 5 with id 93
16:01.976	ID:8	Broadcast recv from 12 of 5 with id 93
16:01.976	ID:11	Broadcast recv from 12 of 5 with id 93
16:01.976	ID:13	Broadcast recv from 12 of 5 with id 93
16:01.976	ID:7	Broadcast recv from 12 of 5 with id 93
16:01.976	ID:10	Broadcast recv from 12 of 5 with id 93
16:01.978	ID:8	Broadcast message sent
16:01.978	ID:11	Broadcast message sent
16:01.978	ID:9	Broadcast message sent
16:01.978	ID:7	Broadcast message sent
16:01.978	ID:10	Broadcast message sent
16:11.956	ID:1	Send me a message
16:11.974	ID:1	Broadcast message sent 94
16:11.982	ID:3	Broadcast recv from 1 of 1 with id 94
16:11.982	ID:4	Broadcast recv from 1 of 1 with id 94
16:11.982	ID:5	Broadcast recv from 1 of 1 with id 94
16:11.982	ID:6	Broadcast recv from 1 of 1 with id 94
16:11.982	ID:2	Broadcast recv from 1 of 1 with id 94
16:11.984	ID:3	Broadcast message sent
16:11.984	ID:5	Broadcast message sent
16:11.984	ID:4	Broadcast message sent
16:11.984	ID:6	Broadcast message sent
16:11.984	ID:2	Broadcast message sent
16:21.972	ID:1	Send me a message
16:21.976	ID:10	Broadcast message sent 95
16:21.984	ID:12	Broadcast recv from 10 of 10 with id 95
16:21.984	ID:7	Broadcast recv from 10 of 10 with id 95
16:21.984	ID:11	Broadcast recv from 10 of 10 with id 95
16:21.984	ID:9	Broadcast recv from 10 of 10 with id 95
16:21.984	ID:8	Broadcast recv from 10 of 10 with id 95
16:21.987	ID:12	Broadcast message sent
16:21.987	ID:7	Broadcast message sent
16:21.987	ID:11	Broadcast message sent
16:21.987	ID:9	Broadcast message sent
16:21.987	ID:8	Broadcast message sent
16:31.972	ID:1	Send me a message
16:41.972	ID:1	Send me a message
16:41.985	ID:11	Broadcast message sent 96
16:41.993	ID:10	Broadcast recv from 11 of 11 with id 96
16:41.993	ID:12	Broadcast recv from 11 of 11 with id 96
16:41.993	ID:9	Broadcast recv from 11 of 11 with id 96
16:41.993	ID:7	Broadcast recv from 11 of 11 with id 96
16:41.993	ID:8	Broadcast recv from 11 of 11 with id 96
16:41.996	ID:10	Broadcast message sent
16:41.996	ID:12	Broadcast message sent
16:41.996	ID:9	Broadcast message sent
16:41.996	ID:7	Broadcast message sent
16:41.996	ID:8	Broadcast message sent
16:51.972	ID:1	Send me a message
16:51.989	ID:1	Broadcast message sent 97
16:51.997	ID:4	Broadcast recv from 1 of 1 with id 97
16:51.997	ID:5	Broadcast recv from 1 of 1 with id 97
16:51.997	ID:6	Broadcast recv from 1 of 1 with id 97
16:51.997	ID:3	Broadcast recv from 1 of 1 with id 97
16:51.998	ID:2	Broadcast recv from 1 of 1 with id 97
16:52.000	ID:6	Broadcast message sent
16:52.000	ID:3	Broadcast message sent
16:52.000	ID:5	Broadcast message sent
16:52.000	ID:4	Broadcast message sent
16:52.000	ID:2	Broadcast message sent
17:01.988	ID:1	Send me a message
17:02.001	ID:11	Broadcast message sent 98
17:02.009	ID:10	Broadcast recv from 11 of 11 with id 98
17:02.009	ID:12	Broadcast recv from 11 of 11 with id 98
17:02.009	ID:9	Broadcast recv from 11 of 11 with id 98
17:02.009	ID:7	Broadcast recv from 11 of 11 with id 98
17:02.009	ID:8	Broadcast recv from 11 of 11 with id 98
17:02.011	ID:10	Broadcast message sent
17:02.011	ID:12	Broadcast message sent
17:02.011	ID:9	Broadcast message sent
17:02.011	ID:7	Broadcast message sent
17:02.011	ID:8	Broadcast message sent
17:11.988	ID:1	Send me a message
17:12.001	ID:11	Broadcast message sent 99
17:12.009	ID:10	Broadcast recv from 11 of 11 with id 99
17:12.009	ID:12	Broadcast recv from 11 of 11 with id 99
17:12.009	ID:9	Broadcast recv from 11 of 11 with id 99
17:12.009	ID:7	Broadcast recv from 11 of 11 with id 99
17:12.009	ID:8	Broadcast recv from 11 of 11 with id 99
17:12.011	ID:10	Broadcast message sent
17:12.011	ID:12	Broadcast message sent
17:12.011	ID:9	Broadcast message sent
17:12.011	ID:7	Broadcast message sent
17:12.011	ID:8	Broadcast message sent
17:21.988	ID:1	Send me a message
17:22.007	ID:3	Broadcast message sent 100
17:22.015	ID:1	Broadcast recv from 3 of 3 with id 100
17:22.015	ID:5	Broadcast recv from 3 of 3 with id 100
17:22.015	ID:2	Broadcast recv from 3 of 3 with id 100
17:22.015	ID:4	Broadcast recv from 3 of 3 with id 100
17:22.015	ID:6	Broadcast recv from 3 of 3 with id 100
17:22.017	ID:5	Broadcast message sent
17:22.017	ID:1	Broadcast message sent
17:22.017	ID:2	Broadcast message sent
17:22.017	ID:4	Broadcast message sent
17:22.017	ID:6	Broadcast message sent
17:22.023	ID:1	Send me a message
17:22.031	ID:3	Broadcast recv from 1 of 3 with id 100
17:22.031	ID:6	Broadcast recv from 1 of 3 with id 100
17:22.031	ID:4	Broadcast recv from 1 of 3 with id 100
17:22.031	ID:5	Broadcast recv from 1 of 3 with id 100
17:22.031	ID:2	Broadcast recv from 1 of 3 with id 100
17:22.033	ID:6	Broadcast message sent
17:22.033	ID:4	Broadcast message sent
17:22.034	ID:5	Broadcast message sent
17:22.034	ID:2	Broadcast message sent
17:32.019	ID:1	Send me a message
17:32.030	ID:6	Broadcast message sent 101
17:32.038	ID:1	Broadcast recv from 6 of 6 with id 101
17:32.038	ID:4	Broadcast recv from 6 of 6 with id 101
17:32.038	ID:2	Broadcast recv from 6 of 6 with id 101
17:32.038	ID:3	Broadcast recv from 6 of 6 with id 101
17:32.038	ID:5	Broadcast recv from 6 of 6 with id 101
17:32.040	ID:1	Broadcast message sent
17:32.040	ID:4	Broadcast message sent
17:32.040	ID:2	Broadcast message sent
17:32.040	ID:3	Broadcast message sent
17:32.040	ID:5	Broadcast message sent
17:32.046	ID:1	Send me a message
17:42.042	ID:1	Send me a message
17:42.052	ID:1	Broadcast message sent 102
17:42.060	ID:4	Broadcast recv from 1 of 1 with id 102
17:42.060	ID:5	Broadcast recv from 1 of 1 with id 102
17:42.060	ID:3	Broadcast recv from 1 of 1 with id 102
17:42.060	ID:2	Broadcast recv from 1 of 1 with id 102
17:42.060	ID:6	Broadcast recv from 1 of 1 with id 102
17:42.063	ID:4	Broadcast message sent
17:42.063	ID:3	Broadcast message sent
17:42.063	ID:2	Broadcast message sent
17:42.063	ID:5	Broadcast message sent
17:42.063	ID:6	Broadcast message sent
17:52.050	ID:1	Send me a message
17:52.056	ID:7	Broadcast message sent 103
17:52.064	ID:10	Broadcast recv from 7 of 7 with id 103
17:52.064	ID:8	Broadcast recv from 7 of 7 with id 103
17:52.064	ID:9	Broadcast recv from 7 of 7 with id 103
17:52.064	ID:12	Broadcast recv from 7 of 7 with id 103
17:52.064	ID:11	Broadcast recv from 7 of 7 with id 103
17:52.066	ID:8	Broadcast message sent
17:52.066	ID:9	Broadcast message sent
17:52.066	ID:10	Broadcast message sent
17:52.066	ID:12	Broadcast message sent
17:52.066	ID:11	Broadcast message sent
18:02.050	ID:1	Send me a message
18:12.050	ID:1	Send me a message
18:12.061	ID:12	Broadcast message sent 104
18:12.069	ID:10	Broadcast recv from 12 of 12 with id 104
18:12.069	ID:8	Broadcast recv from 12 of 12 with id 104
18:12.069	ID:9	Broadcast recv from 12 of 12 with id 104
18:12.069	ID:7	Broadcast recv from 12 of 12 with id 104
18:12.070	ID:11	Broadcast recv from 12 of 12 with id 104
18:12.070	ID:13	Broadcast recv from 12 of 12 with id 104
18:12.072	ID:10	Broadcast message sent
18:12.072	ID:8	Broadcast message sent
18:12.072	ID:7	Broadcast message sent
18:12.072	ID:9	Broadcast message sent
18:12.072	ID:11	Broadcast message sent
18:12.072	ID:13	Broadcast message sent
18:12.080	ID:5	Broadcast recv from 13 of 12 with id 104
18:12.083	ID:5	Broadcast message sent
18:12.091	ID:4	Broadcast recv from 5 of 12 with id 104
18:12.091	ID:2	Broadcast recv from 5 of 12 with id 104
18:12.091	ID:6	Broadcast recv from 5 of 12 with id 104
18:12.091	ID:3	Broadcast recv from 5 of 12 with id 104
18:12.091	ID:1	Broadcast recv from 5 of 12 with id 104
18:12.091	ID:13	Broadcast recv from 5 of 12 with id 104
18:12.093	ID:4	Broadcast message sent
18:12.093	ID:2	Broadcast message sent
18:12.093	ID:6	Broadcast message sent
18:12.093	ID:3	Broadcast message sent
18:12.093	ID:1	Broadcast message sent
18:12.099	ID:1	Send me a message
18:12.107	ID:4	Broadcast recv from 1 of 12 with id 104
18:12.107	ID:5	Broadcast recv from 1 of 12 with id 104
18:12.107	ID:6	Broadcast recv from 1 of 12 with id 104
